,List No,Item No,UPC Code,Manufacturer No,Manufacturer,Category,Category Path 1,Category Path 2,Category Path 3,Product Name,Price(USD),Cost price,Inventory,Shipping,Profit,STOCK TYPE,Date,In Stock,weight(lb),Qty_Remaining,Soldout/not,Sold_day,Sold,SaleRate,Blowout
4024,1432,CA-CBL0456,6.72E+11,CBL-NTWK-0456,Supermicro,Ethernet Cable,Component,Cable,Cat5 Cable,Supermicro CBL-NTWK-0456 2m 10GBE SFP+ Passive Copper Push Type Cable,33.82,25.365,4,2.5,5.955,Recurring,01-Jan-19,Y,1,0,Sold,40,4,0.1,40
4025,3534,CA-T7SA,8.47E+11,T-7-SA,iStarUSA,Accessory,Hardware & Software,Server & Workstation,Accessory,iStarUSA T-7-SA 1x5.25 inch Bay Military Series SAS/SATA 6.0Gb/s Mobile Rack (Black),33.82,25.365,5,2.5,5.955,Recurring,01-Jan-19,Y,2,0,Sold,40,5,0.125,40
4026,827,KS-K72402U,85896724025,K72402US,Kensington,Keyboard,Component,Input & Output Device,Keyboard,Kensington K72402US Pro Fit Wired Comfort Keyboard (Black),35.88,26.91,4,2.5,6.47,Recurring,01-Jan-19,Y,2.95,0,Sold,40,4,0.1,40
4027,834,KS-K64697U,85896646976,K64697US,Kensington,Security Lock,PC & Laptop,Accessory,Security Lock,Kensington K64697US ClickSafe Combination Laptop Lock,36.39,27.2925,49,2.5,6.5975,Recurring,01-Jan-19,Y,0.55,0,Sold,40,49,1.225,40
4028,1310,DL-DGS108,7.9E+11,DGS-108,D-Link,Unmanaged Gigabit Switch,Component,Networking,Wired Networking,D-Link DGS-108 8-Port Gigabit Ethernet Desktop Switch,36.9,27.675,4,2.5,6.725,Recurring,01-Jan-19,Y,1.79,0,Sold,40,4,0.1,40
4029,3820,PS-JP600,8.37E+11,ATX-JP600W,Apevia,Desktop,Component,Power Supply,Desktop,Apevia Jupiter Series ATX-JP600W 600W 80 PLUS Bronze ATX12V Power Supply,44.07,33.0525,21,2.5,8.5175,Recurring,01-Jan-19,Y,4.4,0,Sold,40,21,0.525,40
4030,2183,CA-NEO1WB6,8.86E+11,BFC-NEO-100-WWWKB-RP,BitFenix,ATX Mid Tower,Component,Case,Computer Case,BitFenix Neos Window BFC-NEO-100-WWWKB-RP No Power Supply ATX Mid Tower (White/Blue),48.18,36.135,4,3.5,8.545,Recurring,01-Jan-19,Y,12.04,0,Sold,40,4,0.1,40
4031,4199,CA-TM366BK,8.36E+11,TM-366-BK,Apex,MicroATX Case,Component,Case,Computer Case,APEX TM-366-BK 300W MicroATX Case (Black/Silver),50.22,37.665,6,3.5,9.055,Recurring,01-Jan-19,Y,16,0,Sold,40,6,0.15,40
4032,1906,CA-DREA4-B,8.37E+11,X-DREAMER4-BL,Apevia,ATX Mid Tower,Component,Case,Computer Case,Apevia X-DREAMER4 No Power Supply ATX Mid Tower (Black/Blue),55.35,41.5125,4,3.5,10.3375,Recurring,01-Jan-19,Y,16,0,Sold,40,4,0.1,40
4033,430,FTM256MU2P,8.41E+11,FTM256MU2P,SUPER TALENT,SATA3,Component,Solid State Drive,SATA3,Super Talent DuraDrive AT7 256GB 2.5 inch SATA3 Solid State Drive (MLC),55.35,41.5125,4,2.5,11.3375,Recurring,01-Jan-19,Y,0.25,0,Sold,40,4,0.1,40
4034,2263,CA-101I,6.72E+11,CSE-101I,Supermicro,Others,Component,Server,Server Chassis,Supermicro SuperChassis CSE-101I No Power Supply Mini-ITX Server Chassis (Black),55.35,41.5125,51,2.5,11.3375,Recurring,01-Jan-19,Y,7.5,0,Sold,40,51,1.275,40
4035,2506,CA-AL12-3P,8.43E+11,FD-FAN-PRI-AL12-3P,Fractal Design,120mm,Component,Fan & Heatsink,Case Fan,Fractal Design Prisma AL-12 3P FD-FAN-PRI-AL12-3P 120mm Case Fan (3 Pack),56.37,42.2775,10,2.5,11.5925,Recurring,01-Jan-19,Y,1.3,0,Sold,40,10,0.25,40
4036,196,W8GSO1333K,7.41E+11,KVR1333D3S9/8G,Kingston,DDR3 1333,Component,DRAM Memory,Notebook DRAM,Kingston KVR1333D3S9/8G DDR3-1333 SODIMM 8GB Notebook Memory,49.2,36.9,6,0,12.3,Recurring,01-Jan-19,Y,0.04,0,Sold,40,6,0.15,40
4037,3069,D3-16S8GCT,6.5E+11,CT102464BF160B,Crucial,DDR3 1600,Component,DRAM Memory,Notebook DRAM,Crucial DDR3-1600 SODIMM 8GB Notebook Memory,50.22,37.665,52,0,12.555,Recurring,01-Jan-19,Y,0.03,0,Sold,40,52,1.3,40
4038,59,F24SA8GM,,F24SA8GM,SUPER TALENT,DDR4 (260 Pin),Component,DRAM Memory,Notebook DRAM,Super Talent DDR4-2400 SODIMM 8GB Micron Chip Notebook Memory,51.25,38.4375,5,0,12.8125,Recurring,01-Jan-19,Y,0.03,0,Sold,40,5,0.125,40
4039,367,SUV500S240,7.41E+11,SUV500MS/240G,Kingston,mSATA,Component,Solid State Drive,mSATA,Kingston SSDNow UV500 240GB mSATA3 Solid State Drive (TLC),53.81,40.3575,4,0,13.4525,Recurring,01-Jan-19,Y,0.1,0,Sold,40,4,0.1,40
4040,4018,PS-SPR700W,8.41E+11,PS-SPR-0700NHFAWU-1,Thermaltake,Desktop,Component,Power Supply,Desktop,Thermaltake Smart RGB PS-SPR-0700NHFAWU-1 700W 80 PLUS ATX12V 2.3 Power Supply w/ Active PFC (Black),68.16,51.12,5,2.5,14.54,Recurring,01-Jan-19,Y,3.75,0,Sold,40,5,0.125,40
4041,780,AS-120ADP,8.89E+11,90XB03TN-MPW020,ASUS,Battery & Charger,PC & Laptop,Accessory,Battery & Charger,Asus 90XB03TN-MPW020 120W Notebook Power Adapter for Selected N501/G501/UX501 Series,70.73,53.0475,6,2.5,15.1825,Recurring,01-Jan-19,Y,1.6,0,Sold,40,6,0.15,40
4042,2917,KB-PURTKL3,8.72E+11,PURI TKL3,Cougar,Keyboard,Component,Input & Output Device,Keyboard,"Cougar PURI TKL3 Mechanical Gaming Keyboard w/ Magnetic Protective Cover and Extra Set of Metallic Keycaps, Cherry MX Blue",71.44,53.58,51,2.5,15.36,Recurring,01-Jan-19,Y,4,0,Sold,40,51,1.275,40
4043,3091,W160SB8GML,,W160SB8GML(SZ),SUPER TALENT,DDR3 1600,Component,DRAM Memory,Notebook DRAM,Super Talent DDR3-1600 SODIMM 8GB/512x8 CL11 Micron Chip Notebook Memory,66.63,49.9725,8,0,16.6575,Recurring,01-Jan-19,Y,0.03,0,Sold,40,8,0.2,40
4044,1590,KB-9202416,97855065568,920-002416,Logitech,Keyboard & Mouse Combo,Component,Input & Output Device,Keyboard & Mouse Combo,Logitech MK710 Wireless Desktop Mouse & Keyboard Combo,80.98,60.735,6,2.5,17.745,Recurring,01-Jan-19,Y,3.8,0,Sold,40,6,0.15,40
4045,2803,SP-HEBEP1A,8.48E+11,GD-HEBE P1A,GAMDIAS,Speaker & Headset,Component,Multimedia,Speaker & Headset,Gamdias GD-HEBE P1A Surround Sound Gaming Headset,81.99,61.4925,5,2.5,17.9975,Recurring,01-Jan-19,Y,3,0,Sold,40,5,0.125,40
4046,1497,ST-S808887,8.5E+11,S8088E-2-8087I,iMicro,SAS,Component,Cable,SAS,iMicro S8088E-2-8087I 2.0m Mini-SAS (SFF-8088) Male External to Mini-SAS (SFF-8087) Male Internal Cable,83,62.25,5,2.5,18.25,Recurring,01-Jan-19,Y,0.17,0,Sold,40,5,0.125,40
4047,3744,EN-973SP1B,8.85E+11,MB973SP-1B,Icy Dock,Accessory,Component,Hard Drive,Accessory,ICY DOCK FlexCage MB973SP-1B Tray-less 3x 3.5 inch HDD in 2x 5.25 inch Bay SAS/SATA Hot Swap Rack/ Cage/ Module (Black),86.25,64.6875,6,2.5,19.0625,Recurring,01-Jan-19,Y,2.63,0,Sold,40,6,0.15,40
4048,1188,MS6GQ01028,8.9E+11,6GQ-01028,Microsoft,Office & Business,Component,Software,Office & Business,"Microsoft Office 365 Home / 12-month subscription, up to 6 people, PC/Mac Key Card",86.61,64.9575,4,2.5,19.1525,MAP,01-Jan-19,Y,0.2,0,Sold,40,4,0.1,40
4049,2247,CA-1L2S1WN,8.41E+11,CA-1L2-00S1WN-00,Thermaltake,MicroATX Case,Component,Case,Computer Case,Thermaltake Level 20 VT CA-1L2-00S1WN-00 No Power Supply MicroATX Case (Black),92.25,69.1875,4,3.5,19.5625,Recurring,01-Jan-19,Y,22.5,0,Sold,40,4,0.1,40
4050,3431,MB-B36MBAZ,8.24E+11,B360MBAZKA,MSI,Socket 1151,Component,Motherboard,Desktop,MSI B360M BAZOOKA LGA1151/ Intel B360/ DDR4/ SATA3&USB3.1/M.2/ A&GbE/ MicroATX Motherboard,89.18,66.885,4,2.5,19.795,Recurring,01-Jan-19,Y,2.7,0,Sold,40,4,0.1,40
4051,1291,AS-USBAC68,8.89E+11,USB-AC68,ASUS,Wireless Network Adapter,Component,Networking,Wireless Networking,Asus USB-AC68 Dual-Band AC1900 USB Wi-Fi Adapter,92.25,69.1875,10,2.5,20.5625,Recurring,01-Jan-19,Y,1,0,Sold,40,10,0.25,40
4052,1687,AS-VS228TP,8.86E+11,VS228T-P,ASUS,"21.5""/22"" LCD/LED Monitor",Component,Monitor & Display & TV,LCD Monitor,"Asus VS228T-P 21.5 inch WideScreen 50,000,000:1 5ms VGA/DVI LED LCD Monitor, w/ Speakers (Black)",97.37,73.0275,51,3.5,20.8425,Recurring,01-Jan-19,Y,11.46,0,Sold,40,51,1.275,40
4053,2334,PS-SS500L2,,SS-500L2U,Seasonic,Server,Component,Power Supply,Server,Seasonic SS-500L2U 500W 80 Plus Gold EPS12V 2U Server Power Supply,100.45,75.3375,10,2.5,22.6125,Recurring,01-Jan-19,Y,4.5,0,Sold,40,10,0.25,40
4054,4141,PS-SFX450G,8.45E+11,ST45SF-G,SilverStone,Desktop,Component,Power Supply,Desktop,SilverStone SFX Series ST45SF-G 450W 80 PLUS Gold SFX Power Supply (Black),100.45,75.3375,6,2.5,22.6125,Recurring,01-Jan-19,Y,4,0,Sold,40,6,0.15,40
4055,60,F24ESA8GS,,F24ESA8GS,SUPER TALENT,DDR4 (260 Pin),Component,DRAM Memory,Notebook DRAM,Super Talent DDR4-2400 SODIMM 8GB ECC Samsung Chip Notebook Memory,91.23,68.4225,8,0,22.8075,Recurring,01-Jan-19,Y,0.03,0,Sold,40,8,0.2,40
4056,1926,EV-B3850V1,8.43E+11,220-B3-0850-V1,EVGA,Desktop,Component,Power Supply,Desktop,EVGA 850 B3 220-B3-0850-V1 850W 80 PLUS Bronze ATX12V & EPS12V Power Supply w/ Fully Modular & EVGA Eco Mode,109.16,81.87,5,2.5,24.79,Recurring,01-Jan-19,Y,8,0,Sold,40,5,0.125,40
4057,10,CT426SR16G,6.5E+11,CT16G4RFS4266,Crucial,Server DDR4,Component,DRAM Memory,Server DRAM,Crucial DDR4-2666 16GB/2Gx72 ECC/REG CL19 Server Memory ,105.57,79.1775,45,0,26.3925,Recurring,01-Jan-19,Y,0.08,0,Sold,40,45,1.125,40
4058,3329,HD-W22FFSX,7.18E+11,WD2002FFSX,Western Digital,SATA,Component,Hard Drive,Desktop HDD,Western Digital Red Pro WD2002FFSX 2TB 7200RPM SATA3/SATA 6.0 GB/s 64MB Hard Drive (3.5 inch),120.95,90.7125,10,2.5,27.7375,Recurring,01-Jan-19,Y,1.7,0,Sold,40,10,0.25,40
4059,2797,SP-H21BK,8.78E+11,H21BK,Microlab,Speaker & Headset,Component,Multimedia,Speaker & Headset,Microlab H21 Wireless Bluetooth Bookshelf Speaker System w/ Versatile Connectivity & Real Wooden & Leather Finishing Cabinets (Black),132.23,99.1725,51,3.5,29.5575,Recurring,01-Jan-19,Y,11.68,0,Sold,40,51,1.275,40
4060,242,XF1230-240,,XF1230-1A0240,Seagate,SATA3,Component,Solid State Drive,SATA3,Seagate Nytro XF1230 Series XF1230-1A0240 240GB 2.5 inch SATA 6Gb/s Solid State Drive,142,106.5,41,2.5,33,Recurring,01-Jan-19,Y,0.38,0,Sold,40,41,1.025,40
4061,3657,AS-D16504G,1.93E+11,DUAL-GTX1650-4G,ASUS,Nvidia,Component,Video Card,PCI Express Video Card,Asus NVIDIA GeForce GTX 1650 Dual-fan Edition 4GB GDDR5 DVI/HDMI/DisplayPort PCI-Express Video Card,164,123,10,2.5,38.5,Recurring,01-Jan-19,Y,1.65,0,Sold,40,10,0.25,40
4062,529,I5-6500,,CM8066201920404,Intel,Core I5,Component,CPU / Processor,Desktop CPU,"Intel Core i5-6500 Skylake Processor 3.2GHz 8.0GT/s 6MB LGA 1151 CPU, OEM",183.48,137.61,10,0,45.87,Recurring,01-Jan-19,Y,0.06,0,Sold,40,10,0.25,40
4063,556,E-2124GBOX,7.36E+11,BX80684E2124G,Intel,Xeon,Component,CPU / Processor,Server CPU,"Intel Xeon E-2124G Quad-Core Coffee Lake Processor 3.4GHz 8.0GT/s 8MB LGA 1151 CPU, Retail",214.23,160.6725,3,2.5,51.0575,Recurring,01-Jan-19,L,0.7,0,Sold,40,3,0.075,40
4064,3336,SP-LICSW4C,8.85E+11,LIC-SW-QVRPRO-4CH,QNAP,Security & Surveillance,Electronics,Security & Surveillance,,QNAP LIC-SW-QVRPRO-4CH 4 Channel License for QVR Pro,265.99,199.4925,4,2.5,63.9975,Recurring,01-Jan-19,Y,1,0,Sold,40,4,0.1,40
4065,566,E3-1245V6B,7.36E+11,BX80677E31245V6,Intel,Xeon,Component,CPU / Processor,Server CPU,"Intel Xeon E3-1245 v6 Quad-Core Kaby Lake Processor 3.7GHz 8.0GT/s 8MB LGA 1151 CPU, Retail",285.97,214.4775,4,2.5,68.9925,Recurring,01-Jan-19,Y,0.76,0,Sold,40,4,0.1,40
4066,3787,NEC-E241F,8.06E+11,EA241F-BK,NEC Display Solutions,"23""-30"" LCD/LED Monitor",Component,Monitor & Display & TV,LCD/LED Monitor,"NEC MultiSync EA241F-BK 24 inch Widescreen 1,000:1 5ms VGA/DVI/HDMI/DisplayPort/USB LED LCD Monitor, w/ Speakers (Black) ",297.25,222.9375,4,3.5,70.8125,Recurring,01-Jan-19,Y,19,0,Sold,40,4,0.1,40
4067,2595,PS-ST1500,8.45E+11,ST1500,SilverStone,Desktop,Component,Power Supply,Desktop,SilverStone ST1500 1500W 80 PLUS Silver ATX12V 2.3 & EPS12V Power Supply ,328,246,5,3.5,78.5,Recurring,01-Jan-19,Y,13,0,Sold,40,5,0.125,40
4068,1029,MB-SX399EG,8.89E+11,ROG STRIX X399-E GAMING,ASUS,Socket TR4,Component,Motherboard,Desktop,Asus ROG Strix X399-E Gaming Socket TR4/ AMD X399/ DDR4/ Quad-GPU CrossFireX & Quad-GPU SLI/ SATA3&USB3.1/ M.2&U.2/ A&GbE/ EATX Motherboard,331.59,248.6925,42,2.5,80.3975,Recurring,01-Jan-19,Y,5.85,0,Sold,40,42,1.05,40
4069,131,D424LR32GH,,HMA84GL7AMR4N-UH,SK hynix,Server DDR4,Component,DRAM Memory,Server DRAM,SK hynix DDR4-2400 32GB/2Gx4 ECC/REG Load Reduced CL17 Server Memory,326.97,245.2275,2,0,81.7425,Recurring,01-Jan-19,L,0.08,0,Sold,40,2,0.05,40
4070,1745,AS-VA326H,8.89E+11,VA326H,ASUS,"32""/above LCD/LED Monitor",Component,Monitor & Display & TV,LCD/LED Monitor,"Asus VA326H 31.5 inch Widescreen 100,000,000:1 4ms VGA/DVI/HDMI LED LCD Monitor, w/ Speakers (Black)",398.72,299.04,10,10,89.68,Recurring,01-Jan-19,Y,25.4,0,Sold,40,10,0.25,40
4071,1387,SYN-DS718P,8.47E+11,DS718+,Synology,SMB,Component,NAS / DAS / SAN,NAS,Synology DiskStation DS718+ 2-Bay Desktop NAS for SMB,425.89,319.4175,51,2.5,103.9725,Recurring,01-Jan-19,Y,6.5,0,Sold,40,51,1.275,40
4072,250,XP1920LE32,,XP1920LE30002,Seagate,PCI-E/Mini PCI-E,Component,Solid State Drive,PCI-E/Mini PCI-E,Seagate Nytro 5000 XP1920LE30002 1.92TB PCI-Express NVMe 3.0 x4  Solid State Drive (3D cMLC),429.47,322.1025,3,2.5,104.8675,Recurring,01-Jan-19,L,0.3,0,Sold,40,3,0.075,40
4073,3235,AS-X540D31,1.93E+11,X540UA-DB31,ASUS,Laptop & Notebook,PC & Laptop,Laptop/Notebook,,Asus X540UA-DB31 15.6 inch Intel Core i3-8130U 2.2GHz/ 4GB DDR4/ 1TB SSHD/ USB3.0/ Windows 10 Notebook (Dark Brown/ Gold) ,456.12,342.09,5,2.5,111.53,Recurring,01-Jan-19,Y,6,0,Sold,40,5,0.125,40
4074,3492,MB-X10D4CB,6.72E+11,X10SDV-4C-TLN4F-B,Supermicro,CPU on Board Combo,Component,Motherboard,CPU on Board Combo,Supermicro X10SDV-4C-TLN4F-B Intel Xeon D-1518/ DDR4/ SATA3&USB3.0/ V&4GbE/ Mini-ITX Motherboard & CPU Combo,495.07,371.3025,2,2.5,121.2675,Recurring,01-Jan-19,L,5,0,Sold,40,2,0.05,40
4075,374,MU-PB1T0B,8.87E+11,MU-PB1T0B/AM,Samsung,External SSD,Component,Solid State Drive,External SSD,"Samsung X5 Portable 1TB Thunderbolt 3 Solid State Drive, Retail",510.45,382.8375,3,2.5,125.1125,Recurring,01-Jan-19,L,0.93,0,Sold,40,3,0.075,40
4076,1318,INT-540T2B,7.36E+11,X540T2BLK,Intel,Wired Network Adapter,Component,Networking,Wired Networking,Intel X540T2BLK Dual-Port PCI-Express x8 Ethernet Converged Network Adapter,533,399.75,2,2.5,130.75,Recurring,01-Jan-19,L,2.3,0,Sold,40,2,0.05,40
4077,1150,CA-XE1KT08,8.37E+11,XE1-2KT00-08,AIC,2U,Component,Server,Server Chassis,AIC XE1-2KT00-08 550W 2U Rackmount Server Chassis,676.5,507.375,2,10,159.125,Recurring,01-Jan-19,L,45,0,Sold,40,2,0.05,40
4078,3185,XEON4114BX,7.36E+11,BX806734114,Intel,Xeon,Component,CPU / Processor,Server CPU,"Intel Xeon Silver 4114 Ten-Core Skylake Processor 2.2 GHz 13.75MB LGA 3647 CPU, Retail",675.47,506.6025,5,2.5,166.3675,Recurring,01-Jan-19,Y,0.49,0,Sold,40,5,0.125,40
4079,1725,AS-PG27VQ,8.89E+11,PG27VQ,ASUS,"23""-30"" LCD/LED Monitor",Component,Monitor & Display & TV,LCD/LED Monitor,Asus ROG Swift PG27VQ 27 inch Widescreen 1000:1 1ms HDMI/Displayport/USB LED LCD Monitor,732.87,549.6525,10,3.5,179.7175,Recurring,01-Jan-19,Y,23.4,0,Sold,40,10,0.25,40
4080,1407,SYN-DX1215,8.47E+11,DX1215,Synology,Expansion Units,Component,NAS / DAS / SAN,NAS,Synology DiskStation DX1215 12-Bay Expansion Unit,1144.41,858.3075,5,10,276.1025,Recurring,01-Jan-19,Y,28,0,Sold,40,5,0.125,40
4081,3238,AS-FX505GD,1.93E+11,FX505GD-WH71,ASUS,Laptop & Notebook,PC & Laptop,Laptop/Notebook,,ASUS TUF Gaming FX505GD-WH71 15.6 inch Intel Core i7-8750H 2.2GHz/ 16GB DDR4/ 1TB SSHD/ GTX 1050/ USB3.1/ Windows 10 Notebook,1127.49,845.6175,10,2.5,279.3725,Recurring,01-Jan-19,Y,4.85,0,Sold,40,10,0.25,40
4082,3280,MSI-S63069,8.24E+11,GS63069,MSI,Laptop & Notebook,PC & Laptop,Laptop/Notebook,,MSI GS63 STEALTH-069 15.6 inch Intel Core i7-8750H 2.2GHz/ 16GB DDR4/ 1TB HDD + 256GB SSD/ GTX 1060/ USB3.1/ Windows 10 Home Ultrabook (Alumium Black),1269.98,952.485,10,2.5,314.995,Recurring,01-Jan-19,Y,8.53,0,Sold,40,10,0.25,40
4083,297,P3600_2TB,7.36E+11,SSDPE2ME020T401,Intel,PCI-E/Mini PCI-E,Component,Solid State Drive,PCI-E/Mini PCI-E,Intel DC P3600 Series SSDPE2ME020T401 2TB 2.5 inch PCI-Express 3.0 x4 Solid State Drive (MLC),1597.98,1198.485,6,2.5,396.995,Recurring,01-Jan-19,Y,0.4,0,Sold,40,6,0.15,40
4084,3540,EN-TVS8278,8.85E+11,TVS-882ST3-I7-8G-US,QNAP,SMB,Component,NAS / DAS / SAN,NAS,QNAP TVS-882ST3-I7-8G-US Intel Core i7-6700HQ 2.6GHz/ 8GB RAM/ 4GbE/ 8SATA3/ USB3.1/ 8-Bay Desktop NAS for SMBs,2485.63,1864.2225,6,2.5,618.9075,Recurring,01-Jan-19,Y,8.75,0,Sold,40,6,0.15,40
4085,705,AS-G71XS76,1.93E+11,GX701GX-XS76,ASUS,Laptop & Notebook,PC & Laptop,Laptop/Notebook,,ASUS ROG Zephyrus S GX701GX-XS76 17.3 inch Intel Core i7-8750H 2.2GHz/ 16GB DDR4/ 1TB SSD/ RTX 2080/ USB3.1/ Windows 10 Pro Ultrabook (Metallic Black EZ),3278.98,2459.235,10,3.5,816.245,Recurring,01-Jan-19,Y,12.6,0,Sold,40,10,0.25,40
4086,167,D4-8G266S1,,M378A1K43CB2-CTD,Samsung,DDR4 (288 Pin) ,Component,DRAM Memory,Desktop DRAM,Samsung DDR4-2666 8GB/1Gx8 Desktop Memory ,44.07,33.0525,186,0,11.0175,Recurring,01-Jan-19,Y,0.06,0,Sold,50,186,3.72,50
4087,158,D42616G4S3,,M393A2K40BB2-CTD,Samsung,Server DDR4,Component,DRAM Memory,Server DRAM,Samsung DDR4-2666 16GB/2Gx4 ECC/REG CL19 Server Memory,101.48,76.11,227,0,25.37,Recurring,01-Jan-19,Y,0.07,0,Sold,50,227,4.54,50
4088,2076,FAN-BG1657,8.54E+11,B-DUALRING 120 RED,Bgears,120mm,Component,Fan & Heatsink,Case Fan,Bgears B-DUALRING 120mm Red LED Case Fan,8.97,3.97,2,2.5,2.5,Recurring,01-Jan-19,L,0.43,0,Sold,50,2,0.04,50
4089,2940,MPC-CON-S,8.72E+11,MPC-CON-S,Cougar,Mouse Pad,Component,Input & Output Device,Mouse Pad,Cougar Control Series MPC-CON-S Gaming Mouse Pad,15.37,11.5275,2,2.5,1.3425,Recurring,01-Jan-19,L,1,0,Sold,50,2,0.04,50
4090,3553,EN-TVS1587,8.85E+11,TVS-1582TU-I7-32G-US,QNAP,SMB,Component,NAS / DAS / SAN,NAS,QNAP TVS-1582TU-I7-32G-US Intel Core i7-7700 3.6GHz/ 32GB RAM/ 6GbE/ 15SATA3/ USB3.0/ 15-Bay Rackmount NAS for SMBs,51,38.25,2,10,2.75,Recurring,01-Jan-19,L,47.2,0,Sold,50,2,0.04,50
4091,3928,UPS-POP400,8.59E+11,POP-400,Maruson,UPS,Component,Power Protection / UPS,UPS,Maruson Technology POP-400 400VA/200W UPS System,32.8,24.6,2,2.5,5.7,Recurring,01-Jan-19,L,7,0,Sold,50,2,0.04,50
4092,2571,FAN-R16,,R16,Dynatron,Server,Component,Fan & Heatsink,CPU Fan & Heatsink,Dynatron R16 1U Server CPU Fan For Intel LGA2011,37.93,28.4475,2,2.5,6.9825,Recurring,01-Jan-19,L,1.07,0,Sold,50,2,0.04,50
4093,1626,SC-XONARU3,6.11E+11,XONAR_U3,ASUS,Sound Card,Component,Multimedia,Sound Card,Asus Xonar U3 Mobile Headphone Amp USB Soundcard ,39.46,29.595,2,2.5,7.365,Recurring,01-Jan-19,L,1,0,Sold,50,2,0.04,50
4094,1897,CA-INFIBL1,8.37E+11,X-INFINITY-BL,Apevia,ATX Mid Tower,Component,Case,Computer Case,Apevia X-INFINITY-BL No Power Supply ATX Mid Tower w/ Side Window (Black/Blue),49.2,36.9,2,3.5,8.8,Recurring,01-Jan-19,L,14,0,Sold,50,2,0.04,50
4095,3930,UPS-PRO550,8.51E+11,PRO-550LCD,Maruson,UPS,Component,Power Protection / UPS,UPS,Maruson PowerPro PRO-550LCD 550VA/300W UPS System,57.4,43.05,2,3.5,10.85,Recurring,01-Jan-19,L,10.45,0,Sold,50,2,0.04,50
4096,4109,CA-MCP2937,6.72E+11,MCP-290-00137-0N,Supermicro,Accessory,Hardware & Software,Server & Workstation,Accessory,Supermicro MCP-290-00137-0N 4U Mounting Rails for SuperStorage System,65.6,49.2,2,3.5,12.9,Recurring,01-Jan-19,L,11,0,Sold,50,2,0.04,50
4097,1153,CA-D200FS,8.47E+11,D-200-FS,iStarUSA,2U,Component,Server,Server Chassis,iStarUSA D Storm D-200-FS No Power Supply 2U Compact Stylish Rackmount Server Chassis (Black),70,52.5,2,3.5,14,Recurring,01-Jan-19,L,18,0,Sold,50,2,0.04,50
4098,1350,TP-G1016,8.46E+11,TL-SG1016,TP-Link,Unmanaged Gigabit Switch,Component,Networking,Wired Networking,TP-Link TL-SG1016 16-port Unmanaged Gigabit Rackmount Switch ,80.98,60.735,2,2.5,17.745,Recurring,01-Jan-19,L,7.5,0,Sold,50,2,0.04,50
4099,2763,PS-PWS52PQ,6.72E+11,PWS-502-PQ,Supermicro,Server,Component,Power Supply,Server,Supermicro PWS-502-PQ 500W 80 Plus Bronze Power Supply w/ PFC,82,61.5,2,2.5,18,Recurring,01-Jan-19,L,5,0,Sold,50,2,0.04,50
4100,3690,TP-G1024D,8.46E+11,TL-SG1024D,TP-Link,Unmanaged Gigabit Switch,Component,Networking,Wired Networking,TP-Link TL-SG1024D 24-Port Gigabit Desktop/Rackmount Switch ,104.04,78.03,2,2.5,23.51,Recurring,01-Jan-19,L,5.5,0,Sold,50,2,0.04,50
4101,972,SP-RAILA02,8.85E+11,RAIL-A02-90,QNAP,Accessories,Component,NAS / DAS / SAN,NAS,QNAP RAIL-A02-90 Rackmount Rail Kit for TS-EC2480U-R,149,111.75,2,2.5,34.75,Recurring,01-Jan-19,L,7.75,0,Sold,50,2,0.04,50
4102,2245,CA-1K9F1WN,8.41E+11,CA-1K9-00F1WN-00,Thermaltake,EATX Full Tower,Component,Case,Computer Case,Thermaltake Level 20 GT CA-1K9-00F1WN-00 No Power Supply EATX Full Tower (Black),194.75,146.0625,2,10,38.6875,Recurring,01-Jan-19,L,50,0,Sold,50,2,0.04,50
4103,2246,CA-1L1F1WN,8.41E+11,CA-1L1-00F1WN-00,Thermaltake,EATX Mid Tower,Component,Case,Computer Case,Thermaltake Level 20 XT CA-1L1-00F1WN-00 No Power Supply EATX Cube Case (Black),194.75,146.0625,2,10,38.6875,Recurring,01-Jan-19,L,50,0,Sold,50,2,0.04,50
4104,1963,CA-BG010O,,BG010,be quiet!,ATX Full Tower,Component,Case,Computer Case,"be quiet! Dark Base 900 ORANGE Full-Tower ATX Computer Case, 3 Silent Wings 3 Fans (BG010)",189.62,142.215,2,3.5,43.905,Recurring,01-Jan-19,L,22.04,0,Sold,50,2,0.04,50
4105,2256,CA-1L3M9WN,8.41E+11,CA-1L3-00M9WN-00,Thermaltake,ATX Mid Tower,Component,Case,Computer Case,Thermaltake A500 Aluminum Tempered Glass Edition CA-1L3-00M9WN-00 No Power Supply ATX Mid Tower (Space Gray),235.75,176.8125,2,10,48.9375,Recurring,01-Jan-19,L,37,0,Sold,50,2,0.04,50
4106,3786,NEC-E233MI,8.06E+11,E233WMI-BK,NEC Display Solutions,"23""-30"" LCD/LED Monitor",Component,Monitor & Display & TV,LCD/LED Monitor,"NEC MultiSync E233WMI-BK 23 inch 1,000:1 14ms VGA/DVI/DisplayPort LED LCD Monitor w/Speakers (Black)",227.55,170.6625,2,3.5,53.3875,Recurring,01-Jan-19,L,18,0,Sold,50,2,0.04,50
